웰바이오텍(010600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,7022,7270,6289,7229,170430,15091.0,1744671.0
2000-09-20,7291,7622,7126,7436,188660,15528.0,1744671.0
2000-09-21,7575,7595,6987,7059,118840,14742.0,1744671.0
2000-09-22,6901,7025,6115,6126,105740,12788.0,1744671.0
2000-09-25,5980,6331,5980,6136,68510,12823.0,1744671.0
2000-09-26,6239,6445,6239,6239,67090,13033.0,1744671.0
2000-09-27,6286,6410,6234,6286,53790,13120.0,1744671.0
2000-09-28,6393,6693,6321,6673,116020,13922.0,1744671.0
2000-09-29,7101,7101,6678,6937,243970,14481.0,1744671.0
2000-10-02,6787,6880,6549,6560,73600,13696.0,1744671.0
2000-10-04,6437,6767,6323,6767,89970,14132.0,1744671.0
2000-10-05,6656,7286,6656,7276,109580,15179.0,1744671.0
2000-10-06,7033,7198,6878,6899,77290,14394.0,1744671.0
2000-10-09,6999,6999,6617,6607,39390,13783.0,1744671.0
2000-10-10,6733,6733,6371,6475,29080,13521.0,1744671.0
2000-10-11,6603,6603,6180,6428,32890,13434.0,1744671.0
2000-10-12,6131,6420,6069,6183,75610,12911.0,1744671.0
2000-10-13,5870,6025,5478,5994,31950,12509.0,1744671.0
2000-10-16,6114,6362,6021,6352,58980,13259.0,1744671.0
2000-10-17,6457,6457,5713,5693,53650,11881.0,1744671.0
2000-10-18,5508,5828,5281,5570,65960,11637.0,1744671.0
2000-10-19,5601,5839,5560,5561,45660,11620.0,1744671.0
2000-10-20,5658,5844,5658,5721,34630,11934.0,1744671.0
2000-10-23,5735,5900,5684,5674,29430,11846.0,1744671.0
2000-10-24,5728,5831,5542,5646,23500,11794.0,1744671.0
2000-10-25,5732,6145,5659,5928,72390,12387.0,1744671.0
2000-10-26,5899,6003,5611,5683,21270,11864.0,1744671.0
2000-10-27,5699,5833,5523,5514,39800,11515.0,1744671.0
2000-10-30,5371,5660,5071,5061,23290,10555.0,1744671.0
2000-10-31,5056,5180,4778,5108,23380,10660.0,1744671.0
2000-11-01,5203,5357,5151,5306,29530,11079.0,1744671.0
2000-11-02,5184,5690,5184,5391,25800,11253.0,1744671.0
2000-11-03,5456,5456,5322,5353,18370,11166.0,1744671.0
2000-11-06,5242,5459,5242,5325,13100,11114.0,1744671.0
2000-11-07,5309,5444,5258,5269,11890,11009.0,1744671.0
2000-11-08,5363,5435,5147,5353,11440,11166.0,1744671.0
2000-11-09,5266,5473,5266,5287,15910,11044.0,1744671.0
2000-11-10,5366,5449,5273,5429,22990,11323.0,1744671.0
2000-11-13,5507,5807,5446,5683,56960,11864.0,1744671.0
2000-11-14,5841,5862,5614,5646,34160,11777.0,1744671.0
2000-11-15,5718,5780,5543,5636,29210,11759.0,1744671.0
2000-11-16,5742,6041,5742,5928,38260,12370.0,1744671.0
2000-11-17,6018,6153,5864,6060,65240,12666.0,1744671.0
2000-11-20,6110,6667,5955,6183,159300,12911.0,1744671.0
2000-11-21,6148,6179,5818,6004,72150,12527.0,1744671.0
2000-11-22,5989,6175,5896,5938,37710,12405.0,1744671.0
2000-11-23,5958,6144,5875,5938,43320,12405.0,1744671.0
2000-11-24,6031,6031,5845,5928,29950,12387.0,1744671.0
2000-11-27,6008,6049,5925,5957,19220,12440.0,1744671.0
2000-11-28,6023,6312,5962,6117,47750,12771.0,1744671.0
2000-11-29,6031,6031,5772,5825,16510,12160.0,1744671.0
2000-11-30,5996,5996,5614,5646,35150,11777.0,1744671.0
2000-12-01,5491,5656,5378,5636,10900,11759.0,1744671.0
2000-12-04,5528,5828,5528,5570,8470,11637.0,1744671.0
2000-12-05,5553,5656,5522,5636,7970,11759.0,1744671.0
2000-12-06,5684,5684,5560,5561,5720,11620.0,1744671.0
2000-12-07,5557,5681,5464,5598,7040,11689.0,1744671.0
2000-12-08,5616,5647,5533,5627,11390,11742.0,1744671.0
2000-12-11,5650,5816,5650,5806,7940,12125.0,1744671.0
2000-12-12,5882,5882,5686,5759,3840,12038.0,1744671.0
2000-12-13,5646,5853,5646,5740,5100,11986.0,1744671.0
2000-12-14,5728,6017,5728,5966,10100,12457.0,1744671.0
2000-12-15,6018,6018,5781,5843,18840,12213.0,1744671.0
2000-12-18,5752,6021,5752,5928,17480,12370.0,1744671.0
2000-12-19,6063,6353,5970,6023,58520,12562.0,1744671.0
2000-12-20,6015,6262,5757,5881,80600,12282.0,1744671.0
2000-12-21,5606,5606,5183,5514,24920,11515.0,1744671.0
2000-12-22,5552,5624,5366,5429,27210,11323.0,1744671.0
2000-12-26,5434,5548,5434,5476,13310,11445.0,1744671.0
2001-01-02,5446,5446,5147,5353,18530,11166.0,1744671.0
2001-01-03,5246,5432,5246,5391,5070,11253.0,1744671.0
2001-01-04,5474,5701,5360,5598,42920,11689.0,1744671.0
2001-01-05,5599,5640,5527,5589,22210,11672.0,1744671.0
2001-01-08,5604,5697,5532,5532,23420,11550.0,1744671.0
2001-01-09,5601,5735,5446,5674,22380,11846.0,1744671.0
2001-01-10,5713,5981,5692,5693,67530,11881.0,1744671.0
2001-01-11,5751,5782,5648,5721,62170,11934.0,1744671.0
2001-01-12,5938,6020,5814,5825,73970,12160.0,1744671.0
2001-01-15,5779,5903,5727,5759,34540,12038.0,1744671.0
2001-01-16,5733,5733,5558,5589,33880,11672.0,1744671.0
2001-01-17,5712,5712,5474,5485,16720,11462.0,1744671.0
2001-01-18,5529,5549,5436,5457,18790,11410.0,1744671.0
2001-01-19,5496,5620,5475,5476,9930,11445.0,1744671.0
2001-01-22,5360,5536,5360,5495,13780,11480.0,1744671.0
2001-01-26,5646,5646,5461,5523,12430,11532.0,1744671.0
2001-01-29,5605,5605,5492,5523,8580,11532.0,1744671.0
2001-01-30,5586,5834,5513,5834,23990,12195.0,1744671.0
2001-01-31,5815,5815,5702,5702,11030,11899.0,1744671.0
2001-02-01,5688,5843,5688,5843,20890,12213.0,1744671.0
2001-02-02,5847,5930,5744,5796,24120,12108.0,1744671.0
2001-02-05,5686,5758,5469,5759,34520,12038.0,1744671.0
2001-02-06,5694,5838,5652,5787,20170,12091.0,1744671.0
2001-02-07,5831,5831,5635,5646,9130,11794.0,1744671.0
2001-02-08,5619,5898,5526,5806,50930,12125.0,1744671.0
2001-02-09,5907,6176,5856,5928,72580,12387.0,1744671.0
2001-02-12,5839,5921,5684,5778,26060,12073.0,1744671.0
2001-02-13,5754,5806,5682,5693,20790,11881.0,1744671.0
2001-02-14,5694,5735,5611,5674,15640,11846.0,1744671.0
2001-02-15,5678,5843,5636,5843,56570,12213.0,1744671.0
2001-02-16,5977,5977,5791,5843,66560,12213.0,1744671.0
2001-02-19,5778,6232,5736,6098,60520,12736.0,1744671.0
2001-02-20,6190,6232,6025,6098,33330,12736.0,1744671.0
2001-02-21,6091,6524,6091,6277,65290,13102.0,1744671.0
2001-02-22,6197,6197,5918,6032,45310,12597.0,1744671.0
2001-02-23,5967,6122,5967,6060,60000,12649.0,1744671.0
2001-02-26,6104,6259,5980,6136,55690,12823.0,1744671.0
2001-02-27,6241,6313,6076,6220,50250,12980.0,1744671.0
2001-02-28,6272,6612,6096,6220,152100,12998.0,1744671.0
2001-03-02,6143,6278,5741,5834,67140,12178.0,1744671.0
2001-03-05,5557,5701,5557,5598,34560,11689.0,1744671.0
2001-03-06,5733,5733,5558,5589,19360,11672.0,1744671.0
2001-03-07,5618,5752,5618,5608,16680,11707.0,1744671.0
2001-03-08,5686,5758,5614,5759,27360,12038.0,1744671.0
2001-03-09,5798,5808,5684,5778,12300,12073.0,1744671.0
2001-03-12,5683,5796,5641,5683,22130,11864.0,1744671.0
2001-03-13,5565,5606,5451,5514,22210,11515.0,1744671.0
2001-03-14,5733,5733,5547,5589,12010,11672.0,1744671.0
2001-03-15,5501,5553,5305,5532,16980,11550.0,1744671.0
2001-03-16,5536,5660,5536,5598,10930,11689.0,1744671.0
2001-03-19,5629,5733,5619,5702,8730,11899.0,1744671.0
2001-03-20,5720,5741,5617,5617,12310,11724.0,1744671.0
2001-03-21,5587,5742,5587,5608,9920,11707.0,1744671.0
2001-03-22,5621,5672,5456,5466,10160,11428.0,1744671.0
2001-03-23,5490,5562,5490,5542,11310,11567.0,1744671.0
2001-03-26,5510,5624,5510,5542,9240,11585.0,1744671.0
2001-03-27,5540,5592,5479,5551,6460,11602.0,1744671.0
2001-03-28,5544,5585,5523,5514,3010,11515.0,1744671.0
2001-03-29,5519,5540,5457,5448,5540,11375.0,1744671.0
2001-03-30,5445,5507,5332,5466,8930,11428.0,1744671.0
2001-04-02,5466,5487,5435,5466,11770,11428.0,1744671.0
2001-04-03,5433,5444,5258,5269,4490,11009.0,1744671.0
2001-04-04,5153,5411,5153,5174,4670,10817.0,1744671.0
2001-04-06,5365,5365,5190,5221,10290,10904.0,1744671.0
2001-04-09,5244,5368,5244,5306,2130,11079.0,1744671.0
2001-04-10,5298,5298,5174,5174,4400,10817.0,1744671.0
2001-04-11,5198,5260,5177,5250,8630,10957.0,1744671.0
2001-04-12,5200,5417,5200,5335,2980,11131.0,1744671.0
2001-04-13,5286,5431,5276,5401,12270,11271.0,1744671.0
2001-04-16,5509,5509,5334,5448,8310,11393.0,1744671.0
2001-04-17,5437,5468,5406,5448,1850,11393.0,1744671.0
2001-04-18,5446,5508,5353,5457,9250,11410.0,1744671.0
2001-04-19,5529,5529,5436,5457,17680,11410.0,1744671.0
2001-04-20,5518,5518,5364,5457,8460,11410.0,1744671.0
2001-04-23,5457,5498,5405,5457,9260,11410.0,1744671.0
2001-04-24,5451,5523,5431,5514,8050,11515.0,1744671.0
2001-04-25,5517,5548,5362,5476,10310,11445.0,1744671.0
2001-04-26,5466,5507,5363,5466,8080,11428.0,1744671.0
2001-04-27,5487,5507,5383,5466,2960,11428.0,1744671.0
2001-04-30,5444,5516,5444,5485,5720,11462.0,1744671.0
2001-05-02,5410,5544,5410,5514,5540,11515.0,1744671.0
2001-05-03,5472,5554,5441,5514,16480,11515.0,1744671.0
2001-05-04,5519,5519,5416,5448,5640,11375.0,1744671.0
2001-05-07,5426,5519,5426,5448,20260,11375.0,1744671.0
2001-05-08,5427,5510,5427,5438,11110,11358.0,1744671.0
2001-05-09,5441,5534,5421,5401,6190,11271.0,1744671.0
2001-05-10,5607,5607,5421,5401,7280,11271.0,1744671.0
2001-05-11,5419,5470,5419,5419,6600,11305.0,1744671.0
2001-05-14,5415,5457,5405,5457,5860,11410.0,1744671.0
2001-05-15,5469,5469,5458,5438,2660,11340.0,1744671.0
2001-05-16,5437,5499,5396,5448,8750,11393.0,1744671.0
2001-05-17,5509,5509,5406,5448,17100,11393.0,1744671.0
2001-05-18,5447,5468,5396,5448,10670,11393.0,1744671.0
2001-05-21,5448,5583,5448,5542,14350,11567.0,1744671.0
2001-05-22,5585,5637,5503,5514,14460,11515.0,1744671.0
2001-05-23,5534,5699,5534,5617,20710,11724.0,1744671.0
2001-05-24,5735,5735,5632,5674,15940,11846.0,1744671.0
2001-05-25,5738,5790,5645,5646,11170,11794.0,1744671.0
2001-05-28,5732,5732,5619,5598,16350,11689.0,1744671.0
2001-05-29,5624,5686,5604,5646,11170,11794.0,1744671.0
2001-05-30,5689,5751,5637,5730,10960,11951.0,1744671.0
2001-05-31,5702,5722,5660,5702,4770,11899.0,1744671.0
2001-06-01,5683,5745,5683,5683,10900,11864.0,1744671.0
2001-06-04,5660,5805,5640,5702,14020,11899.0,1744671.0
2001-06-05,5798,5798,5705,5778,19700,12073.0,1744671.0
2001-06-07,5843,5988,5781,5843,39260,12213.0,1744671.0
2001-06-08,5826,5857,5774,5806,18030,12125.0,1744671.0
2001-06-11,5839,5839,5643,5664,16550,11829.0,1744671.0
2001-06-12,5611,5684,5611,5674,11080,11846.0,1744671.0
2001-06-13,5641,5683,5611,5683,5950,11864.0,1744671.0
2001-06-14,5713,5754,5630,5693,8730,11881.0,1744671.0
2001-06-15,5658,5771,5616,5730,10320,11951.0,1744671.0
2001-06-18,5829,5829,5737,5768,12990,12056.0,1744671.0
2001-06-19,5778,5799,5737,5768,10020,12056.0,1744671.0
2001-06-20,5698,5760,5626,5627,9510,11742.0,1744671.0
2001-06-21,5621,5714,5611,5683,8840,11864.0,1744671.0
2001-06-22,5660,5670,5619,5598,11630,11689.0,1744671.0
2001-06-25,5619,5660,5619,5598,9620,11689.0,1744671.0
2001-06-26,5592,5633,5520,5551,12830,11602.0,1744671.0
2001-06-27,5551,5613,5448,5551,8650,11602.0,1744671.0
2001-06-28,5580,5611,5508,5570,8250,11637.0,1744671.0
2001-06-29,5614,5655,5583,5646,8980,11794.0,1744671.0
2001-07-02,5698,5698,5615,5636,3200,11759.0,1744671.0
2001-07-03,5643,5674,5602,5664,2010,11829.0,1744671.0
2001-07-04,5691,5733,5588,5702,3450,11899.0,1744671.0
2001-07-05,5688,5750,5646,5740,7920,12003.0,1744671.0
2001-07-06,5641,5765,5589,5693,4420,11881.0,1744671.0
2001-07-09,5580,5580,5384,5457,9630,11410.0,1744671.0
2001-07-10,5322,5466,5322,5466,1260,11428.0,1744671.0
2001-07-11,5417,5469,5365,5438,6450,11340.0,1744671.0
2001-07-12,5261,5519,5261,5448,5300,11375.0,1744671.0
2001-07-13,5516,5516,5372,5372,6590,11218.0,1744671.0
2001-07-16,5459,5470,5304,5429,4460,11323.0,1744671.0
2001-07-18,5479,5479,5345,5325,1690,11114.0,1744671.0
2001-07-19,5225,5329,5153,5174,7080,10817.0,1744671.0
2001-07-20,5229,5364,5229,5240,12420,10939.0,1744671.0
2001-07-23,5183,5183,5069,5080,5710,10608.0,1744671.0
2001-07-24,5086,5106,4952,5014,8510,10468.0,1744671.0
2001-07-25,4962,5024,4962,5014,3170,10468.0,1744671.0
2001-07-26,5024,5034,5003,5014,7850,10468.0,1744671.0
2001-07-27,5035,5231,5035,5118,8350,10677.0,1744671.0
2001-07-30,5085,5146,5064,5137,780,10730.0,1744671.0
2001-07-31,5181,5232,5119,5212,5530,10887.0,1744671.0
2001-08-01,5191,5263,5160,5212,2320,10887.0,1744671.0
2001-08-02,5123,5164,5123,5165,2430,10800.0,1744671.0
2001-08-03,5164,5164,5133,5165,1960,10800.0,1744671.0
2001-08-06,5163,5174,5112,5174,7550,10817.0,1744671.0
2001-08-07,5108,5232,5108,5212,7070,10887.0,1744671.0
2001-08-08,5150,5253,5150,5212,1440,10887.0,1744671.0
2001-08-09,5157,5250,5157,5240,2110,10939.0,1744671.0
2001-08-10,5179,5364,5168,5231,8930,10922.0,1744671.0
2001-08-13,5233,5368,5233,5306,1040,11079.0,1744671.0
2001-08-14,5275,5368,5254,5306,3370,11079.0,1744671.0
2001-08-16,5234,5358,5234,5297,1530,11061.0,1744671.0
2001-08-17,5206,5309,5061,5165,18710,10800.0,1744671.0
2001-08-20,5147,5158,5034,5127,1910,10695.0,1744671.0
2001-08-21,5094,5238,5022,5146,20900,10747.0,1744671.0
2001-08-22,5170,5180,5056,5108,8500,10660.0,1744671.0
2001-08-23,5062,5093,5062,5052,5090,10538.0,1744671.0
2001-08-24,5117,5117,4983,5014,2470,10468.0,1744671.0
2001-08-27,5064,5167,5033,5024,8910,10485.0,1744671.0
2001-08-28,4972,5148,4972,5014,3270,10468.0,1744671.0
2001-08-29,5025,5025,4963,5005,2460,10451.0,1744671.0
2001-08-30,4935,5008,4884,4967,1310,10381.0,1744671.0
2001-08-31,4939,4960,4774,4929,4170,10294.0,1744671.0
2001-09-03,4943,5005,4747,4995,1320,10433.0,1744671.0
2001-09-04,4897,5062,4783,4939,5200,10311.0,1744671.0
2001-09-05,5114,5155,4907,4939,5070,10311.0,1744671.0
2001-09-06,5109,5140,4954,5099,3290,10642.0,1744671.0
2001-09-07,5022,5228,5022,5146,5640,10747.0,1744671.0
2001-09-10,5125,5176,5104,5146,2750,10747.0,1744671.0
2001-09-11,5185,5350,4389,4844,30200,10119.0,1744671.0
2001-09-12,4129,4325,4129,4119,10410,8601.0,1744671.0
2001-09-13,4368,4368,4037,4100,3330,8549.0,1744671.0
2001-09-14,4061,4123,3701,3845,4870,8025.0,1744671.0
2001-09-17,3520,3799,3438,3676,6300,7677.0,1744671.0
2001-09-18,3616,4194,3616,3864,5200,8060.0,1744671.0
2001-09-19,3962,3962,3807,3921,1150,8200.0,1744671.0
2001-09-20,4027,4027,3779,3779,730,7886.0,1744671.0
2001-09-21,3560,3818,3560,3798,650,7930.0,1744671.0
2001-09-24,4099,4389,3944,4100,3970,8549.0,1744671.0
2001-09-25,3941,4292,3818,3808,2580,7938.0,1744671.0
2001-09-26,4014,4014,3766,3911,890,8174.0,1744671.0
2001-09-27,3776,3920,3776,3921,960,8200.0,1744671.0
2001-09-28,3880,4200,3880,4015,2100,8383.0,1744671.0
2001-10-04,4050,4288,4050,4185,3220,8723.0,1744671.0
2001-10-05,4196,4227,4103,4166,1500,8688.0,1744671.0
2001-10-08,3794,4795,3794,4383,6140,9142.0,1744671.0
2001-10-09,4386,4386,4221,4345,650,9072.0,1744671.0
2001-10-10,4194,4380,4194,4298,4520,8985.0,1744671.0
2001-10-11,4305,4440,4305,4430,15740,9247.0,1744671.0
2001-10-12,4442,4473,4205,4401,17220,9194.0,1744671.0
2001-10-15,4308,4390,4297,4298,630,8985.0,1744671.0
2001-10-16,4235,4318,4204,4298,440,8985.0,1744671.0
2001-10-17,4200,4293,4190,4232,2290,8845.0,1744671.0
2001-10-18,4247,4288,4020,4062,19320,8479.0,1744671.0
2001-10-19,4099,4265,4099,4100,3440,8566.0,1744671.0
2001-10-22,4188,4260,4146,4147,3130,8662.0,1744671.0
2001-10-23,4200,4355,4200,4345,11420,9072.0,1744671.0
2001-10-24,4500,4913,4448,4449,13820,9282.0,1744671.0
2001-10-25,4388,4491,4284,4326,1990,9037.0,1744671.0
2001-10-26,4282,4374,4282,4354,4890,9090.0,1744671.0
2001-10-29,4390,4576,4194,4298,4210,8985.0,1744671.0
2001-10-30,4387,4387,4232,4335,3530,9055.0,1744671.0
2001-10-31,4211,4345,4211,4335,2470,9055.0,1744671.0
2001-11-01,4512,4904,4274,4647,24780,9700.0,1744671.0
2001-11-02,4493,4937,4493,4844,8320,10119.0,1744671.0
2001-11-05,4766,4931,4591,4901,1240,10241.0,1744671.0
2001-11-06,4768,4892,4686,4882,4060,10206.0,1744671.0
2001-11-07,4768,4882,4706,4882,1970,10206.0,1744671.0
2001-11-08,4816,4929,4816,4816,2380,10049.0,1744671.0
2001-11-09,4839,4984,4839,4892,12920,10224.0,1744671.0
2001-11-12,4894,5142,4884,4967,7440,10381.0,1744671.0
2001-11-13,5018,5142,4843,4967,8530,10381.0,1744671.0
2001-11-14,4901,5056,4880,5005,10950,10451.0,1744671.0
2001-11-15,5011,5011,4733,4929,9000,10294.0,1744671.0
2001-11-16,4847,4930,4847,4920,970,10276.0,1744671.0
2001-11-19,4980,4980,4836,4929,4710,10294.0,1744671.0
2001-11-20,4929,5011,4846,4929,7390,10294.0,1744671.0
2001-11-21,4851,4882,4778,4882,1120,10206.0,1744671.0
2001-11-22,4742,4856,4608,4826,11130,10084.0,1744671.0
2001-11-23,4835,4856,4784,4826,1260,10084.0,1744671.0
2001-11-26,4929,5022,4815,4929,29960,10294.0,1744671.0
2001-11-27,5069,5069,4873,4863,7060,10154.0,1744671.0
2001-11-28,4970,4980,4784,4826,3560,10084.0,1744671.0
2001-11-29,4699,4885,4699,4844,4120,10119.0,1744671.0
2001-11-30,4769,4883,4769,4873,9790,10189.0,1744671.0
2001-12-03,4866,4939,4825,4826,5070,10084.0,1744671.0
2001-12-04,4856,4866,4784,4826,2560,10084.0,1744671.0
2001-12-05,4831,4924,4831,4873,6970,10189.0,1744671.0
2001-12-06,4916,4978,4823,4844,9060,10119.0,1744671.0
2001-12-07,4929,4929,4857,4929,4560,10294.0,1744671.0
2001-12-10,5022,5022,4815,4929,8020,10294.0,1744671.0
2001-12-11,4929,5022,4867,4929,3430,10294.0,1744671.0
2001-12-12,4798,5014,4798,5005,5400,10451.0,1744671.0
2001-12-13,5017,5017,4872,4873,5980,10189.0,1744671.0
2001-12-14,4901,5180,4860,5005,19870,10451.0,1744671.0
2001-12-17,5015,5603,4932,5221,50760,10904.0,1744671.0
2001-12-18,5058,5254,5058,5203,7640,10869.0,1744671.0
2001-12-19,5218,5321,5032,5033,3230,10503.0,1744671.0
2001-12-20,5035,5180,4932,5005,12180,10451.0,1744671.0
2001-12-21,5104,5156,4846,4929,12990,10294.0,1744671.0
2001-12-24,4875,4947,4854,4844,7860,10119.0,1744671.0
2001-12-26,4884,4966,4853,4967,4650,10381.0,1744671.0
2001-12-27,4842,5017,4842,4976,150,10119.0,1744671.0
2001-12-28,4976,5110,4914,4976,4300,10119.0,1744671.0
2002-01-02,4911,4973,4900,4901,7298,9962.0,1744671.0
2002-01-03,4929,4929,4815,4929,12102,10014.0,1744671.0
2002-01-04,4892,4954,4809,4882,9460,9927.0,1744671.0
2002-01-07,4817,4889,4806,4807,3780,9770.0,1744671.0
2002-01-08,4831,4831,4759,4760,3790,9665.0,1744671.0
2002-01-09,4763,4814,4680,4722,11520,9596.0,1744671.0
2002-01-10,4701,4897,4670,4722,5660,9596.0,1744671.0
2002-01-11,4659,4741,4659,4731,4990,9613.0,1744671.0
2002-01-14,4729,4832,4729,4750,4770,9648.0,1744671.0
2002-01-15,4721,4814,4680,4722,5440,9596.0,1744671.0
2002-01-16,4716,4767,4674,4675,2390,9508.0,1744671.0
2002-01-17,4639,4722,4567,4609,5990,9369.0,1744671.0
2002-01-18,4625,4677,4615,4647,6880,9439.0,1744671.0
2002-01-21,4643,4685,4633,4675,400,9508.0,1744671.0
2002-01-22,4674,4716,4581,4675,1870,9508.0,1744671.0
2002-01-23,4674,4716,4602,4675,2480,9508.0,1744671.0
2002-01-24,4680,4773,4680,4722,3770,9596.0,1744671.0
2002-01-25,4674,4860,4674,4788,9700,9735.0,1744671.0
2002-01-28,4800,4883,4759,4873,7140,9892.0,1744671.0
2002-01-29,4883,4883,4791,4863,4170,9875.0,1744671.0
2002-01-30,4808,4891,4767,4892,7530,9945.0,1744671.0
2002-01-31,4895,5081,4895,5061,7940,10294.0,1744671.0
2002-02-01,5155,5155,4949,4939,10790,10032.0,1744671.0
2002-02-04,5023,5096,4910,4910,11650,9980.0,1744671.0
2002-02-05,4912,4994,4798,4892,4000,9945.0,1744671.0
2002-02-06,4898,4929,4857,4929,2700,10014.0,1744671.0
2002-02-07,4853,5059,4853,4967,16520,10102.0,1744671.0
2002-02-08,4867,5053,4867,5033,5260,10224.0,1744671.0
2002-02-14,5139,5490,5056,5108,31960,10381.0,1744671.0
2002-02-15,5110,5306,5110,5193,8018,10555.0,1744671.0
2002-02-18,5201,5717,5201,5542,31840,11253.0,1744671.0
2002-02-19,5371,5567,5371,5485,9885,11148.0,1744671.0
2002-02-20,5429,5563,5284,5316,14013,10800.0,1744671.0
2002-02-21,5466,5723,5332,5580,35849,11340.0,1744671.0
2002-02-22,5662,5723,5435,5580,18950,11340.0,1744671.0
2002-02-25,5678,5678,5399,5410,21101,10991.0,1744671.0
2002-02-26,5494,5536,5391,5495,8770,11166.0,1744671.0
2002-02-27,5546,5546,5422,5495,7740,11166.0,1744671.0
2002-02-28,5553,5635,5522,5532,6740,11236.0,1744671.0
2002-03-04,5736,5736,5581,5664,13457,11515.0,1744671.0
2002-03-05,5594,5800,5553,5749,25883,11689.0,1744671.0
2002-03-06,5884,6606,5832,6607,177349,13434.0,1744671.0
2002-03-07,6822,7596,6822,7597,213680,15440.0,1744671.0
2002-03-08,8718,8718,8377,8718,127232,17708.0,1744671.0
2002-03-11,9450,9584,8346,8718,423720,17708.0,1744671.0
2002-03-12,8720,9999,8420,10000,130070,20325.0,1744671.0
2002-03-13,11428,11428,9528,9529,344132,19366.0,1744671.0
2002-03-14,9400,9606,8584,8925,110550,18145.0,1744671.0
2002-03-15,8925,9606,8925,9142,88390,18581.0,1744671.0
2002-03-18,8601,9159,8353,8426,117720,17115.0,1744671.0
2002-03-19,8336,8418,7820,7955,156070,16173.0,1744671.0
2002-03-20,8117,8510,7983,8087,96610,16435.0,1744671.0
2002-03-21,8292,8509,8075,8416,78490,17098.0,1744671.0
2002-03-22,8569,8589,7557,7898,80290,16051.0,1744671.0
2002-03-25,7960,7981,7403,7568,84635,15371.0,1744671.0
2002-03-26,7547,7567,6876,7031,53310,14289.0,1744671.0
2002-03-27,6772,7196,6772,7031,54940,14289.0,1744671.0
2002-03-28,6963,7283,6963,7088,41560,14394.0,1744671.0
2002-03-29,7092,7247,6886,7031,17600,14289.0,1744671.0
2002-04-01,6869,6983,6446,6447,27374,13102.0,1744671.0
2002-04-02,6543,6677,6450,6513,17580,13242.0,1744671.0
2002-04-03,6637,7019,6637,6937,32700,14097.0,1744671.0
2002-04-04,6871,7180,6788,6974,16160,14167.0,1744671.0
2002-04-08,6920,7106,6796,6786,9060,13783.0,1744671.0
2002-04-09,6791,7565,6708,7163,88230,14551.0,1744671.0
2002-04-10,7161,7161,6491,6522,36360,13259.0,1744671.0
2002-04-11,6521,6655,6439,6635,16624,13486.0,1744671.0
2002-04-12,6286,6617,6286,6390,10770,12980.0,1744671.0
