빙그레(005180),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,7600,7600,7210,7260,92910,72246.0,9951241.0
2000-09-20,7400,7600,7400,7500,130910,74634.0,9951241.0
2000-09-21,7590,7710,7170,7200,134950,71649.0,9951241.0
2000-09-22,7230,7340,6710,6800,108110,67668.0,9951241.0
2000-09-25,6900,7100,6700,7000,121170,69659.0,9951241.0
2000-09-26,7000,7350,6960,7000,192220,69659.0,9951241.0
2000-09-27,7110,7290,7010,7290,150510,72545.0,9951241.0
2000-09-28,7160,7160,6950,7020,164920,69858.0,9951241.0
2000-09-29,7000,7060,6730,6800,156330,67668.0,9951241.0
2000-10-02,6710,6750,6410,6600,120160,65678.0,9951241.0
2000-10-04,6450,6650,6420,6640,94980,66076.0,9951241.0
2000-10-05,6670,6970,6580,6900,211250,68664.0,9951241.0
2000-10-06,7100,7290,6770,6840,239440,68066.0,9951241.0
2000-10-09,6860,6860,6620,6650,76640,66176.0,9951241.0
2000-10-10,6520,6700,6500,6600,77850,65678.0,9951241.0
2000-10-11,6600,6620,6150,6200,79290,61698.0,9951241.0
2000-10-12,6110,6380,6070,6100,87270,60703.0,9951241.0
2000-10-13,6000,6000,5370,5600,135170,55727.0,9951241.0
2000-10-16,6000,6440,5800,6280,308470,62494.0,9951241.0
2000-10-17,6000,6150,5530,5530,102200,55030.0,9951241.0
2000-10-18,5550,5700,5280,5700,104740,56722.0,9951241.0
2000-10-19,5510,5880,5510,5600,73480,55727.0,9951241.0
2000-10-20,5700,5850,5600,5670,76150,56424.0,9951241.0
2000-10-23,5620,5700,5320,5400,65990,53737.0,9951241.0
2000-10-24,5400,5430,5250,5280,68460,52543.0,9951241.0
2000-10-25,5400,5460,5260,5320,81580,52941.0,9951241.0
2000-10-26,5290,5290,5120,5130,55670,51050.0,9951241.0
2000-10-27,5190,5190,5050,5080,60340,50552.0,9951241.0
2000-10-30,5000,5090,4760,4760,77190,47368.0,9951241.0
2000-10-31,4760,4760,4410,4585,143410,45626.0,9951241.0
2000-11-01,4710,5000,4630,5000,191520,49756.0,9951241.0
2000-11-02,5010,5180,4860,4970,112480,49458.0,9951241.0
2000-11-03,5000,5460,4930,5200,187040,51746.0,9951241.0
2000-11-06,5200,5320,5120,5160,90800,51348.0,9951241.0
2000-11-07,5050,5160,5010,5020,70660,49955.0,9951241.0
2000-11-08,4990,5030,4830,4850,66860,48264.0,9951241.0
2000-11-09,4850,4990,4740,4990,46360,49657.0,9951241.0
2000-11-10,5030,5730,4960,5730,394430,57021.0,9951241.0
2000-11-13,6000,6300,5510,5520,733140,54931.0,9951241.0
2000-11-14,5620,5790,5330,5700,247900,56722.0,9951241.0
2000-11-15,5920,6190,5630,5630,303010,56025.0,9951241.0
2000-11-16,5680,5880,5440,5680,104750,56523.0,9951241.0
2000-11-17,5680,5720,5420,5560,107860,55329.0,9951241.0
2000-11-20,5350,5580,5340,5360,99900,53339.0,9951241.0
2000-11-21,5250,5750,5210,5500,112730,54732.0,9951241.0
2000-11-22,5350,5580,5350,5400,74850,53737.0,9951241.0
2000-11-23,5350,5500,5060,5160,82620,51348.0,9951241.0
2000-11-24,5110,5260,5020,5130,77630,51050.0,9951241.0
2000-11-27,5140,5250,5060,5180,51210,51547.0,9951241.0
2000-11-28,5150,5550,5110,5290,122480,52642.0,9951241.0
2000-11-29,5350,5350,5130,5210,52550,51846.0,9951241.0
2000-11-30,5300,5300,5080,5180,72840,51547.0,9951241.0
2000-12-01,5030,5080,4900,5050,73010,50254.0,9951241.0
2000-12-04,5190,5190,4910,4920,50780,48960.0,9951241.0
2000-12-05,4900,5000,4820,4860,50010,48363.0,9951241.0
2000-12-06,5300,5300,4900,4900,75230,48761.0,9951241.0
2000-12-07,4850,4890,4780,4830,75220,48064.0,9951241.0
2000-12-08,4830,5090,4830,4930,74000,49060.0,9951241.0
2000-12-11,5080,5090,4950,5020,66700,49955.0,9951241.0
2000-12-12,4995,4995,4910,4990,44150,49657.0,9951241.0
2000-12-13,5000,5080,4950,5000,55640,49756.0,9951241.0
2000-12-14,5010,5390,4980,5300,132170,52742.0,9951241.0
2000-12-15,5300,5450,5010,5260,108390,52344.0,9951241.0
2000-12-18,5130,5700,5130,5610,252680,55826.0,9951241.0
2000-12-19,5630,5970,5400,5500,316740,54732.0,9951241.0
2000-12-20,5550,5920,5400,5560,358060,55329.0,9951241.0
2000-12-21,5600,5650,5210,5440,197780,54135.0,9951241.0
2000-12-22,5310,5570,5090,5090,124770,50652.0,9951241.0
2000-12-26,5100,5230,4940,5030,109950,50055.0,9951241.0
2001-01-02,4800,5230,4800,5200,69500,51746.0,9951241.0
2001-01-03,5150,5770,5120,5600,162540,55727.0,9951241.0
2001-01-04,5790,6080,5620,5680,209080,56523.0,9951241.0
2001-01-05,5700,6480,5650,6000,479660,59707.0,9951241.0
2001-01-08,6100,6550,5900,6500,398410,64683.0,9951241.0
2001-01-09,6600,6890,6250,6450,377180,64186.0,9951241.0
2001-01-10,6220,6550,5800,5800,248130,57717.0,9951241.0
2001-01-11,5910,6290,5910,6160,198230,61300.0,9951241.0
2001-01-12,6390,6390,6150,6160,174050,61300.0,9951241.0
2001-01-15,6160,6270,6050,6140,158690,61101.0,9951241.0
2001-01-16,6190,6350,6100,6240,164690,62096.0,9951241.0
2001-01-17,6340,6600,6260,6500,240200,64683.0,9951241.0
2001-01-18,6450,6650,6360,6450,135200,64186.0,9951241.0
2001-01-19,6430,6600,6400,6480,95460,64484.0,9951241.0
2001-01-22,6600,6980,6600,6900,132940,68664.0,9951241.0
2001-01-26,7000,7150,6620,6700,167250,66673.0,9951241.0
2001-01-29,6880,7390,6750,7250,174350,72146.0,9951241.0
2001-01-30,7490,7490,7100,7260,146390,72246.0,9951241.0
2001-01-31,7250,7300,6900,7230,103690,71947.0,9951241.0
2001-02-01,7100,7300,7060,7160,54010,71251.0,9951241.0
2001-02-02,7110,7380,7110,7240,74530,72047.0,9951241.0
2001-02-05,7190,7200,6800,6910,109780,68763.0,9951241.0
2001-02-06,7010,7090,6820,6940,59080,69062.0,9951241.0
2001-02-07,6900,7100,6880,6910,63970,68763.0,9951241.0
2001-02-08,7000,7150,6920,7150,53800,71151.0,9951241.0
2001-02-09,7150,7230,7000,7140,48420,71052.0,9951241.0
2001-02-12,7050,7390,7050,7250,51740,72146.0,9951241.0
2001-02-13,7350,7430,7260,7350,55190,73142.0,9951241.0
2001-02-14,7350,7750,7300,7690,95650,76525.0,9951241.0
2001-02-15,8060,8780,8010,8240,342900,81998.0,9951241.0
2001-02-16,8240,8240,7830,8110,114850,80705.0,9951241.0
2001-02-19,7910,8500,7910,8400,118660,83590.0,9951241.0
2001-02-20,8460,9180,8400,9000,186950,89561.0,9951241.0
2001-02-21,8900,9490,8800,9050,184720,90059.0,9951241.0
2001-02-22,8900,9000,8700,8900,119030,88566.0,9951241.0
2001-02-23,8800,9100,8800,9000,64410,89561.0,9951241.0
2001-02-26,9000,9200,8920,9000,62750,89561.0,9951241.0
2001-02-27,9000,9100,8610,8700,87030,86576.0,9951241.0
2001-02-28,8600,8620,8130,8500,98690,84586.0,9951241.0
2001-03-02,8500,8500,7500,7750,146000,77122.0,9951241.0
2001-03-05,7160,7700,7160,7700,111600,76625.0,9951241.0
2001-03-06,7980,8150,7810,7950,106830,79112.0,9951241.0
2001-03-07,8000,8200,7950,7980,42660,79411.0,9951241.0
2001-03-08,8050,8190,7900,8080,49180,80406.0,9951241.0
2001-03-09,8080,8200,8030,8140,45210,81003.0,9951241.0
2001-03-12,8000,8100,7710,7830,73650,77918.0,9951241.0
2001-03-13,7100,7610,7100,7340,89630,73042.0,9951241.0
2001-03-14,7750,7750,7560,7700,73250,76625.0,9951241.0
2001-03-15,7300,7580,7250,7580,69670,75430.0,9951241.0
2001-03-16,7460,7700,7460,7500,48440,74634.0,9951241.0
2001-03-19,7410,7590,7260,7480,50530,74435.0,9951241.0
2001-03-20,7600,7700,7560,7650,54200,76127.0,9951241.0
2001-03-21,7510,8220,7510,8130,156430,80904.0,9951241.0
2001-03-22,7970,8500,7900,8130,120000,80904.0,9951241.0
2001-03-23,8200,8350,7980,8130,46090,80904.0,9951241.0
2001-03-26,8280,8630,8240,8500,135360,84586.0,9951241.0
2001-03-27,8500,8500,8260,8280,82900,82396.0,9951241.0
2001-03-28,8500,8500,8040,8060,56400,80207.0,9951241.0
2001-03-29,8000,8320,8000,8150,52810,81103.0,9951241.0
2001-03-30,7870,8200,7800,8110,77520,80705.0,9951241.0
2001-04-02,8150,8160,7950,8120,40580,80804.0,9951241.0
2001-04-03,7980,8080,7800,7870,54630,78316.0,9951241.0
2001-04-04,7800,7850,7620,7830,45770,77918.0,9951241.0
2001-04-06,8200,8200,7870,7930,56360,78913.0,9951241.0
2001-04-09,8020,8120,7960,8100,76930,80605.0,9951241.0
2001-04-10,8350,8660,8300,8500,397120,84586.0,9951241.0
2001-04-11,8510,8750,8450,8530,266180,84884.0,9951241.0
2001-04-12,8610,8680,8530,8550,132190,85083.0,9951241.0
2001-04-13,8420,8600,8420,8500,93160,84586.0,9951241.0
2001-04-16,8560,9190,8560,9100,351040,90556.0,9951241.0
2001-04-17,9200,9280,8950,9180,191810,91352.0,9951241.0
2001-04-18,9100,9440,9100,9220,180990,91750.0,9951241.0
2001-04-19,9200,9500,9110,9500,270170,94537.0,9951241.0
2001-04-20,9700,9700,9320,9450,143160,94039.0,9951241.0
2001-04-23,9360,9560,9110,9200,171620,91551.0,9951241.0
2001-04-24,9010,9240,8860,9100,122860,90556.0,9951241.0
2001-04-25,9190,9380,9150,9210,105190,91651.0,9951241.0
2001-04-26,9370,9370,9100,9100,86740,90556.0,9951241.0
2001-04-27,9090,9230,9010,9150,60220,91054.0,9951241.0
2001-04-30,9100,9300,9100,9300,88900,92547.0,9951241.0
2001-05-02,9500,9500,9300,9300,103440,92547.0,9951241.0
2001-05-03,9300,9300,9130,9180,65730,91352.0,9951241.0
2001-05-04,9150,9250,9060,9220,60410,91750.0,9951241.0
2001-05-07,9130,9380,9130,9330,87890,92845.0,9951241.0
2001-05-08,9340,10150,9330,9800,285890,97522.0,9951241.0
2001-05-09,9830,9860,9510,9780,104990,97323.0,9951241.0
2001-05-10,9800,10400,9800,10250,286020,102000.0,9951241.0
2001-05-11,10300,11150,10100,10900,469010,108469.0,9951241.0
2001-05-14,11100,11250,10700,11100,276360,110459.0,9951241.0
2001-05-15,10800,11150,10800,10900,127390,108469.0,9951241.0
2001-05-16,10950,11000,10200,10250,240900,102000.0,9951241.0
2001-05-17,10500,10700,10050,10350,315770,102995.0,9951241.0
2001-05-18,10350,10500,9900,10500,227240,104488.0,9951241.0
2001-05-21,10450,10800,10400,10700,150750,106478.0,9951241.0
2001-05-22,10700,10700,10400,10450,115590,103990.0,9951241.0
2001-05-23,10550,10700,10450,10650,109440,105981.0,9951241.0
2001-05-24,10650,10700,10500,10650,94760,105981.0,9951241.0
2001-05-25,10800,10800,10500,10750,95740,106976.0,9951241.0
2001-05-28,10700,11150,10700,10900,128650,108469.0,9951241.0
2001-05-29,10800,10900,10700,10750,79260,106976.0,9951241.0
2001-05-30,10900,10900,10450,10600,74770,105483.0,9951241.0
2001-05-31,10300,10600,10300,10450,82670,103990.0,9951241.0
2001-06-01,10550,10600,10400,10500,82280,104488.0,9951241.0
2001-06-04,10500,10600,10200,10250,80820,102000.0,9951241.0
2001-06-05,10150,10150,9580,9580,268460,95333.0,9951241.0
2001-06-07,9600,10000,9600,9970,181300,99214.0,9951241.0
2001-06-08,9970,10000,9700,9940,122810,98915.0,9951241.0
2001-06-11,9940,10300,9790,9950,215920,99015.0,9951241.0
2001-06-12,9950,9980,9760,9850,109860,98020.0,9951241.0
2001-06-13,9890,9890,9620,9660,135310,96129.0,9951241.0
2001-06-14,9670,9840,9630,9710,127230,96627.0,9951241.0
2001-06-15,9660,10150,9630,9860,225160,98119.0,9951241.0
2001-06-18,9860,9870,9670,9680,95240,96328.0,9951241.0
2001-06-19,9650,9790,9650,9760,99730,97124.0,9951241.0
2001-06-20,9650,9800,9230,9260,116940,92148.0,9951241.0
2001-06-21,9350,9350,8800,8900,138020,88566.0,9951241.0
2001-06-22,8800,8940,8650,8780,104030,87372.0,9951241.0
2001-06-25,8710,8730,8540,8540,124310,84984.0,9951241.0
2001-06-26,8500,8730,8240,8240,112120,81998.0,9951241.0
2001-06-27,8250,8360,8010,8030,97870,79908.0,9951241.0
2001-06-28,8050,8260,8050,8100,87910,80605.0,9951241.0
2001-06-29,8150,8650,8120,8650,78040,86078.0,9951241.0
2001-07-02,8740,8820,8460,8810,100380,87670.0,9951241.0
2001-07-03,8800,8850,8570,8680,67530,86377.0,9951241.0
2001-07-04,8700,8770,8550,8580,63090,85382.0,9951241.0
2001-07-05,8400,8580,8350,8380,64700,83391.0,9951241.0
2001-07-06,8150,8300,8040,8170,84330,81302.0,9951241.0
2001-07-09,8100,8110,7720,7800,88780,77620.0,9951241.0
2001-07-10,7800,7900,7680,7690,96200,76525.0,9951241.0
2001-07-11,7300,7400,7070,7160,165240,71251.0,9951241.0
2001-07-12,7210,7540,7210,7350,152240,73142.0,9951241.0
2001-07-13,7500,7590,7100,7100,111250,70654.0,9951241.0
2001-07-16,7100,7200,7020,7070,73150,70355.0,9951241.0
2001-07-18,7190,7200,6900,6910,90660,68763.0,9951241.0
2001-07-19,6860,6860,6620,6700,129150,66673.0,9951241.0
2001-07-20,6620,6690,6530,6530,84490,64982.0,9951241.0
2001-07-23,6500,6740,6500,6730,105840,66972.0,9951241.0
2001-07-24,6680,7270,6680,7020,261790,69858.0,9951241.0
2001-07-25,6990,7040,6810,6900,104260,68664.0,9951241.0
2001-07-26,7000,7050,6800,6900,124440,68664.0,9951241.0
2001-07-27,7000,7100,6920,7070,210840,70355.0,9951241.0
2001-07-30,7070,7230,6930,6930,125240,68962.0,9951241.0
2001-07-31,6880,7000,6880,6930,71730,68962.0,9951241.0
2001-08-01,7090,7100,6960,7020,186170,69858.0,9951241.0
2001-08-02,7180,7800,7090,7670,452400,76326.0,9951241.0
2001-08-03,7700,8000,7700,7800,323450,77620.0,9951241.0
2001-08-06,7850,7880,7510,7580,159310,75430.0,9951241.0
2001-08-07,7450,7450,7250,7370,188270,73341.0,9951241.0
2001-08-08,7370,7500,7250,7300,122830,72644.0,9951241.0
2001-08-09,7200,7200,7100,7100,110460,70654.0,9951241.0
2001-08-10,7100,7260,7090,7190,89460,71549.0,9951241.0
2001-08-13,7150,7200,6930,7040,88680,70057.0,9951241.0
2001-08-14,7050,7100,6930,7050,117120,70156.0,9951241.0
2001-08-16,7010,7080,6950,6980,108830,69460.0,9951241.0
2001-08-17,6980,7070,6880,7050,130220,70156.0,9951241.0
2001-08-20,7040,7040,6750,6750,87100,67171.0,9951241.0
2001-08-21,6850,7090,6830,6870,128710,68365.0,9951241.0
2001-08-22,6830,6870,6760,6830,100710,67967.0,9951241.0
2001-08-23,6990,6990,6800,6800,96590,67668.0,9951241.0
2001-08-24,6890,6890,6620,6690,100290,66574.0,9951241.0
2001-08-27,6750,6830,6720,6800,73620,67668.0,9951241.0
2001-08-28,6750,6800,6630,6750,71250,67171.0,9951241.0
2001-08-29,6660,6890,6640,6750,106950,67171.0,9951241.0
2001-08-30,6660,6950,6660,6950,123410,69161.0,9951241.0
2001-08-31,6800,6830,6700,6800,92790,67668.0,9951241.0
2001-09-03,6830,7200,6800,7160,224960,71251.0,9951241.0
2001-09-04,7310,7590,7200,7230,622370,71947.0,9951241.0
2001-09-05,7470,7470,7160,7390,270590,73540.0,9951241.0
2001-09-06,7390,7390,7240,7350,172010,73142.0,9951241.0
2001-09-07,7400,7460,7190,7280,205830,72445.0,9951241.0
2001-09-10,7310,7420,7200,7300,175580,72644.0,9951241.0
2001-09-11,7380,7770,7320,7560,354100,75231.0,9951241.0
2001-09-12,6430,6850,6430,6430,407210,63986.0,9951241.0
2001-09-13,6650,6980,6510,6920,380310,68863.0,9951241.0
2001-09-14,6800,6900,6330,6570,327870,65380.0,9951241.0
2001-09-17,6410,6490,5810,6100,216520,60703.0,9951241.0
2001-09-18,6300,6500,6300,6400,193050,63688.0,9951241.0
2001-09-19,6400,6590,6400,6490,105160,64584.0,9951241.0
2001-09-20,6410,6490,6330,6410,75400,63787.0,9951241.0
2001-09-21,6350,6410,6230,6400,119930,63688.0,9951241.0
2001-09-24,6600,7140,6510,7000,284090,69659.0,9951241.0
2001-09-25,7390,7390,7000,7000,336030,69659.0,9951241.0
2001-09-26,7100,7150,6940,7090,326720,70554.0,9951241.0
2001-09-27,6200,6630,6200,6300,260730,62693.0,9951241.0
2001-09-28,6350,6410,6300,6350,158350,63190.0,9951241.0
2001-10-04,6400,6450,6320,6340,209750,63091.0,9951241.0
2001-10-05,6390,6390,6220,6230,114750,61996.0,9951241.0
2001-10-08,6100,6150,5830,5850,198760,58215.0,9951241.0
2001-10-09,5900,6030,5900,5960,132570,59309.0,9951241.0
2001-10-10,5810,5950,5810,5870,77400,58414.0,9951241.0
2001-10-11,5930,6080,5930,5960,136940,59309.0,9951241.0
2001-10-12,6100,6130,5900,5940,99720,59110.0,9951241.0
2001-10-15,5940,6170,5940,6120,185240,60902.0,9951241.0
2001-10-16,6150,6290,6120,6150,120350,61200.0,9951241.0
2001-10-17,6290,6320,6190,6230,104720,61996.0,9951241.0
2001-10-18,6170,6330,6130,6330,91920,62991.0,9951241.0
2001-10-19,6400,6470,6320,6410,106980,63787.0,9951241.0
2001-10-22,6460,6600,6410,6450,133620,64186.0,9951241.0
2001-10-23,6480,6480,6360,6400,117010,63688.0,9951241.0
2001-10-24,6390,6440,6350,6400,86970,63688.0,9951241.0
2001-10-25,6320,6470,6230,6290,85270,62593.0,9951241.0
2001-10-26,6290,6390,6270,6330,49520,62991.0,9951241.0
2001-10-29,6390,6390,6240,6240,42070,62096.0,9951241.0
2001-10-30,6220,6220,6060,6090,53410,60603.0,9951241.0
2001-10-31,6010,6190,5980,6190,45410,61598.0,9951241.0
2001-11-01,6200,6380,6160,6350,41930,63190.0,9951241.0
2001-11-02,6370,6480,6310,6350,72890,63190.0,9951241.0
2001-11-05,6350,6500,6340,6450,38760,64186.0,9951241.0
2001-11-06,6520,6530,6420,6500,90320,64683.0,9951241.0
2001-11-07,6600,6670,6520,6590,117910,65579.0,9951241.0
2001-11-08,6580,7180,6580,7000,212600,69659.0,9951241.0
2001-11-09,7300,7310,7050,7060,213500,70256.0,9951241.0
2001-11-12,7060,7290,6910,7060,141130,70256.0,9951241.0
2001-11-13,7050,7160,7000,7150,100310,71151.0,9951241.0
2001-11-14,7200,7340,7200,7280,103640,72445.0,9951241.0
2001-11-15,7310,7470,7230,7400,119350,73639.0,9951241.0
2001-11-16,7350,7550,7250,7340,113500,73042.0,9951241.0
2001-11-19,7360,7370,7270,7300,84310,72644.0,9951241.0
2001-11-20,7350,7450,7120,7190,101230,71549.0,9951241.0
2001-11-21,7180,7290,7050,7250,58560,72146.0,9951241.0
2001-11-22,7260,7640,7210,7600,128940,75629.0,9951241.0
2001-11-23,7700,7990,7700,7800,116170,77620.0,9951241.0
2001-11-26,7900,8380,7900,8380,192560,83391.0,9951241.0
2001-11-27,8400,8550,8100,8290,124060,82496.0,9951241.0
2001-11-28,8180,8200,7910,7910,125320,78714.0,9951241.0
2001-11-29,7600,8300,7600,8300,78870,82595.0,9951241.0
2001-11-30,8370,8650,8350,8600,159170,85581.0,9951241.0
2001-12-03,8750,9150,8700,9100,130830,90556.0,9951241.0
2001-12-04,8900,9330,8900,9050,96740,90059.0,9951241.0
2001-12-05,9110,9400,9110,9280,106590,92348.0,9951241.0
2001-12-06,9400,9440,9030,9100,190380,90556.0,9951241.0
2001-12-07,9100,9200,8710,9070,145000,90258.0,9951241.0
2001-12-10,9010,9190,8810,8890,85450,88467.0,9951241.0
2001-12-11,8890,8930,8760,8890,70630,88467.0,9951241.0
2001-12-12,8850,9450,8790,9440,150480,93940.0,9951241.0
2001-12-13,9500,9900,9250,9340,146040,92945.0,9951241.0
2001-12-14,9340,9600,9240,9580,79430,95333.0,9951241.0
2001-12-17,9800,9800,9400,9490,65840,94437.0,9951241.0
2001-12-18,9700,9740,9450,9450,73520,94039.0,9951241.0
2001-12-19,9460,9580,9100,9580,96010,95333.0,9951241.0
2001-12-20,9620,9660,9460,9480,65080,94338.0,9951241.0
2001-12-21,9500,9650,9370,9490,70660,94437.0,9951241.0
2001-12-24,9520,9540,9380,9480,56000,94338.0,9951241.0
2001-12-26,9550,9790,9500,9790,72130,97423.0,9951241.0
2001-12-27,9850,10600,9850,10400,162640,103493.0,9951241.0
2001-12-28,10700,10700,10400,10650,81020,105981.0,9951241.0
2002-01-02,10800,11150,10550,11050,85750,109961.0,9951241.0
2002-01-03,11050,11400,10850,11000,152580,109464.0,9951241.0
2002-01-04,11400,11400,10850,11000,94730,109464.0,9951241.0
2002-01-07,11000,11200,10800,10900,112180,108469.0,9951241.0
2002-01-08,10750,10900,10150,10450,122130,103990.0,9951241.0
2002-01-09,10100,10900,10100,10650,106390,105981.0,9951241.0
2002-01-10,10800,10900,10300,10300,83760,102498.0,9951241.0
2002-01-11,10500,10600,10200,10350,44810,102995.0,9951241.0
2002-01-14,10250,10800,10250,10750,64959,106976.0,9951241.0
2002-01-15,10550,11200,10500,11000,90910,109464.0,9951241.0
2002-01-16,11200,11200,10700,10700,72390,106478.0,9951241.0
2002-01-17,10450,10850,10450,10850,83568,107971.0,9951241.0
2002-01-18,10700,11000,10700,10750,46104,106976.0,9951241.0
2002-01-21,10500,10850,10500,10700,29130,106478.0,9951241.0
2002-01-22,10850,10850,10650,10750,36426,106976.0,9951241.0
2002-01-23,10850,11000,10700,11000,50350,109464.0,9951241.0
2002-01-24,11200,12650,11000,12000,206390,119415.0,9951241.0
2002-01-25,12800,12800,12000,12000,207380,119415.0,9951241.0
2002-01-28,12150,12600,11900,12500,112000,124391.0,9951241.0
2002-01-29,12550,12950,12550,12800,102272,127376.0,9951241.0
2002-01-30,12600,12750,12400,12650,102108,125883.0,9951241.0
2002-01-31,12800,12800,12450,12500,71076,124391.0,9951241.0
2002-02-01,12500,12600,11900,12000,107192,119415.0,9951241.0
2002-02-04,11800,12150,11400,11600,75290,115434.0,9951241.0
2002-02-05,11300,11600,11300,11600,58104,115434.0,9951241.0
2002-02-06,11650,12300,11600,12300,81300,122400.0,9951241.0
2002-02-07,12300,12700,11500,11900,63343,118420.0,9951241.0
2002-02-08,12100,12100,11700,11950,49710,118917.0,9951241.0
2002-02-14,12150,12450,12100,12200,85720,121405.0,9951241.0
2002-02-15,12150,12450,12000,12250,87910,121903.0,9951241.0
2002-02-18,12200,12450,12050,12050,109730,119912.0,9951241.0
2002-02-19,12000,12400,12000,12350,101960,122898.0,9951241.0
2002-02-20,12200,12450,12200,12400,64650,123395.0,9951241.0
2002-02-21,12500,12850,12450,12800,101750,127376.0,9951241.0
2002-02-22,12800,12950,12550,12800,57730,127376.0,9951241.0
2002-02-25,13100,13550,12850,13000,174040,129366.0,9951241.0
