사조오양(006090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-03-21,8650,8670,8380,8550,3480,37278.0,4360000.0
2014-03-24,8450,8700,8370,8420,2216,36711.0,4360000.0
2014-03-25,8400,8680,8250,8310,2801,36232.0,4360000.0
2014-03-26,8570,8600,8230,8450,2080,36842.0,4360000.0
2014-03-27,8450,8450,8280,8440,1420,36798.0,4360000.0
2014-03-28,8600,8600,8350,8450,1600,36842.0,4360000.0
2014-03-31,8610,8610,8250,8270,1042,36057.0,4360000.0
2014-04-01,8310,8390,8230,8350,6320,36406.0,4360000.0
2014-04-02,8350,8550,8270,8270,2911,36057.0,4360000.0
2014-04-03,8250,8350,8080,8280,13852,36101.0,4360000.0
2014-04-04,8280,8280,8100,8140,5190,35490.0,4360000.0
2014-04-07,8140,8140,8010,8010,3080,34924.0,4360000.0
2014-04-08,8050,8130,8050,8130,1750,35447.0,4360000.0
2014-04-09,8490,8500,8260,8260,7450,36014.0,4360000.0
2014-04-10,8200,8500,8200,8400,2400,36624.0,4360000.0
2014-04-11,8450,8500,8300,8480,7360,36973.0,4360000.0
2014-04-14,8400,8690,8400,8560,3900,37322.0,4360000.0
2014-04-15,8600,8720,8600,8680,2760,37845.0,4360000.0
2014-04-16,8680,8770,8670,8670,8580,37801.0,4360000.0
2014-04-17,8750,8750,8400,8570,1251,37365.0,4360000.0
2014-04-18,8430,8700,8430,8700,780,37932.0,4360000.0
2014-04-21,8780,8780,8580,8720,3610,38019.0,4360000.0
2014-04-22,8710,8820,8710,8810,6184,38412.0,4360000.0
2014-04-23,8830,8900,8600,8900,2280,38804.0,4360000.0
2014-04-24,8850,8950,8750,8950,1240,39022.0,4360000.0
2014-04-25,8940,8950,8930,8930,30,38935.0,4360000.0
2014-04-28,8760,8920,8750,8750,1040,38150.0,4360000.0
2014-04-29,8650,8780,8620,8780,1680,38281.0,4360000.0
2014-04-30,8940,8940,8700,8820,230,38455.0,4360000.0
2014-05-02,8660,8920,8620,8620,4130,37583.0,4360000.0
2014-05-07,8630,8640,8420,8430,5020,36755.0,4360000.0
2014-05-08,8410,8600,8350,8450,1210,36842.0,4360000.0
2014-05-09,8560,8620,8390,8620,770,37583.0,4360000.0
2014-05-12,8610,8680,8600,8680,1990,37845.0,4360000.0
2014-05-13,8650,8720,8620,8720,1680,38019.0,4360000.0
2014-05-14,8600,8750,8600,8610,1034,37540.0,4360000.0
2014-05-15,8890,8890,8580,8580,1595,37409.0,4360000.0
2014-05-16,8500,8570,8480,8570,1126,37365.0,4360000.0
2014-05-19,8590,8610,8470,8470,1271,36929.0,4360000.0
2014-05-20,8530,8530,8440,8440,5700,36798.0,4360000.0
2014-05-21,8370,8560,8360,8500,220,37060.0,4360000.0
2014-05-22,8790,8790,8440,8490,1572,37016.0,4360000.0
2014-05-23,8430,8730,8430,8590,3250,37452.0,4360000.0
2014-05-26,8520,8600,8480,8480,3620,36973.0,4360000.0
2014-05-27,8690,8690,8440,8440,330,36798.0,4360000.0
2014-05-28,8430,8620,8430,8610,2080,37540.0,4360000.0
2014-05-29,8780,8780,8530,8530,1363,37191.0,4360000.0
2014-05-30,8530,8650,8340,8650,720,37714.0,4360000.0
2014-06-02,8650,8780,8440,8650,13007,37714.0,4360000.0
2014-06-03,8650,8780,8400,8400,5738,36624.0,4360000.0
2014-06-05,8870,9660,8640,9310,221297,40592.0,4360000.0
2014-06-09,9380,9430,8370,8620,83962,37583.0,4360000.0
2014-06-10,8550,8550,8350,8370,21076,36493.0,4360000.0
2014-06-11,8350,8450,8200,8270,13644,36057.0,4360000.0
2014-06-12,8230,8230,8020,8190,22405,35708.0,4360000.0
2014-06-13,8120,8210,8070,8150,5606,35534.0,4360000.0
2014-06-16,8110,8300,8110,8220,2338,35839.0,4360000.0
2014-06-17,8130,8250,8130,8170,1350,35621.0,4360000.0
2014-06-18,8320,8320,8080,8260,9427,36014.0,4360000.0
2014-06-19,8360,8360,8100,8310,6183,36232.0,4360000.0
2014-06-20,8150,8270,8150,8200,1368,35752.0,4360000.0
2014-06-23,8140,8240,8140,8230,4842,35883.0,4360000.0
2014-06-24,8130,8290,8120,8230,2295,35883.0,4360000.0
2014-06-25,8050,8280,8000,8280,1208,36101.0,4360000.0
2014-06-26,8280,8280,8100,8110,1117,35360.0,4360000.0
2014-06-27,8000,8140,8000,8110,4663,35360.0,4360000.0
2014-06-30,8190,8200,8070,8140,3295,35490.0,4360000.0
2014-07-01,8260,8270,8110,8120,2127,35403.0,4360000.0
2014-07-02,8160,8290,8120,8130,4109,35447.0,4360000.0
2014-07-03,8270,8270,8140,8240,4669,35926.0,4360000.0
2014-07-04,8250,8280,8180,8240,1865,35926.0,4360000.0
2014-07-07,8320,8320,8200,8250,1865,35970.0,4360000.0
2014-07-08,8250,8310,8190,8200,3452,35752.0,4360000.0
2014-07-09,8140,8300,8140,8270,10773,36057.0,4360000.0
2014-07-10,8430,8430,8190,8360,7466,36450.0,4360000.0
2014-07-11,8470,8470,8320,8400,2788,36624.0,4360000.0
2014-07-14,8390,8450,8390,8450,862,36842.0,4360000.0
2014-07-15,8550,8660,8490,8520,5077,37147.0,4360000.0
2014-07-16,8650,8680,8450,8670,3060,37801.0,4360000.0
2014-07-17,8700,8780,8660,8780,2916,38281.0,4360000.0
2014-07-18,8660,8970,8660,8830,6682,38499.0,4360000.0
2014-07-21,8960,8970,8770,8880,2842,38717.0,4360000.0
2014-07-22,9010,9010,8820,8980,3313,39153.0,4360000.0
2014-07-23,8990,9010,8750,8750,4655,38150.0,4360000.0
2014-07-24,9000,9310,8870,8990,14941,39196.0,4360000.0
2014-07-25,8950,9000,8880,8930,3369,38935.0,4360000.0
2014-07-28,8930,9450,8840,8840,5419,38542.0,4360000.0
2014-07-29,8880,8980,8590,8690,5251,37888.0,4360000.0
2014-07-30,8700,8700,8590,8700,3688,37932.0,4360000.0
2014-07-31,8600,8720,8530,8720,1105,38019.0,4360000.0
2014-08-01,8560,8840,8450,8790,2159,38324.0,4360000.0
2014-08-04,8740,9060,8740,9050,6969,39458.0,4360000.0
2014-08-05,9150,9150,8940,9020,1997,39327.0,4360000.0
2014-08-06,9150,9150,8920,9090,276,39632.0,4360000.0
2014-08-07,9180,9180,9010,9120,2254,39763.0,4360000.0
2014-08-08,9170,9170,8960,9070,2056,39545.0,4360000.0
2014-08-11,9120,9120,8900,9020,3586,39327.0,4360000.0
2014-08-12,9150,9150,8860,8880,4152,38717.0,4360000.0
2014-08-13,9170,9170,9060,9120,4777,39763.0,4360000.0
2014-08-14,9170,9170,8980,9130,217,39807.0,4360000.0
2014-08-18,9100,9170,8940,9080,6444,39589.0,4360000.0
2014-08-19,9170,9270,9100,9250,13444,40330.0,4360000.0
2014-08-20,9270,9440,9250,9440,5220,41158.0,4360000.0
2014-08-21,9190,9510,9190,9330,965,40679.0,4360000.0
2014-08-22,9330,9490,9330,9440,3874,41158.0,4360000.0
2014-08-25,9570,9570,9350,9450,551,41202.0,4360000.0
2014-08-26,9480,9480,9000,9240,2600,40286.0,4360000.0
2014-08-27,9290,9290,9000,9260,3664,40374.0,4360000.0
2014-08-28,9280,9280,9010,9210,1693,40156.0,4360000.0
2014-08-29,9210,9280,9210,9260,201,40374.0,4360000.0
2014-09-01,9210,9280,8920,8950,1076,39022.0,4360000.0
2014-09-02,9060,9060,8520,8750,4196,38150.0,4360000.0
2014-09-03,8510,8790,8510,8630,6054,37627.0,4360000.0
2014-09-04,8700,9050,8700,9030,3735,39371.0,4360000.0
2014-09-05,9100,9250,9000,9250,4744,40330.0,4360000.0
2014-09-11,9290,9480,9030,9450,5805,41202.0,4360000.0
2014-09-12,9350,9450,9100,9120,1457,39763.0,4360000.0
2014-09-15,9100,9300,9020,9280,11454,40461.0,4360000.0
2014-09-16,9130,9240,9030,9220,4956,40199.0,4360000.0
2014-09-17,9380,9380,9100,9170,91,39981.0,4360000.0
2014-09-18,9270,9300,9050,9200,899,40112.0,4360000.0
2014-09-19,9370,9380,8850,9200,2471,40112.0,4360000.0
2014-09-22,9300,9300,9050,9050,263,39458.0,4360000.0
2014-09-23,9030,9190,9030,9150,541,39894.0,4360000.0
2014-09-24,9180,9180,9030,9030,995,39371.0,4360000.0
2014-09-25,9100,9100,9030,9090,3623,39632.0,4360000.0
2014-09-26,9050,9180,9020,9180,1984,40025.0,4360000.0
2014-09-29,9270,9270,9110,9110,23,39720.0,4360000.0
2014-09-30,9150,9190,9060,9150,2611,39894.0,4360000.0
2014-10-01,9260,9260,9050,9170,4668,39981.0,4360000.0
2014-10-02,9180,9180,9010,9150,218,39894.0,4360000.0
2014-10-06,9150,9150,8810,9100,726,39676.0,4360000.0
2014-10-07,9000,9170,8800,9090,5624,39632.0,4360000.0
2014-10-08,9000,9070,9000,9070,734,39545.0,4360000.0
2014-10-10,9000,9170,8910,9050,101,39458.0,4360000.0
2014-10-13,8810,8860,8500,8630,1607,37627.0,4360000.0
2014-10-14,8250,8840,8250,8680,1179,37845.0,4360000.0
2014-10-15,8940,8940,8410,8840,1375,38542.0,4360000.0
2014-10-16,8830,8830,8610,8810,108,38412.0,4360000.0
2014-10-17,8940,8940,8710,8870,47,38673.0,4360000.0
2014-10-20,8920,8920,8550,8840,2931,38542.0,4360000.0
2014-10-21,8930,8930,8770,8900,61,38804.0,4360000.0
2014-10-22,8960,8970,8750,8950,910,39022.0,4360000.0
2014-10-23,8970,9240,8910,9050,6590,39458.0,4360000.0
2014-10-24,9140,9140,8950,9060,90,39502.0,4360000.0
2014-10-27,9170,9180,8800,8960,1477,39066.0,4360000.0
2014-10-28,8530,8940,8530,8780,1780,38281.0,4360000.0
2014-10-29,8810,8810,8760,8800,3282,38368.0,4360000.0
2014-10-30,8990,8990,8990,8990,1,39196.0,4360000.0
2014-10-31,9000,9000,8670,8900,1690,38804.0,4360000.0
2014-11-03,9080,9080,8820,9010,1494,39284.0,4360000.0
2014-11-04,9050,9050,8580,8880,1202,38717.0,4360000.0
2014-11-05,8450,8650,8400,8490,5621,37016.0,4360000.0
2014-11-06,8580,8580,8400,8530,722,37191.0,4360000.0
2014-11-07,8400,8680,8400,8500,2051,37060.0,4360000.0
2014-11-10,8500,8680,8300,8300,3302,36188.0,4360000.0
2014-11-11,8570,9070,8310,8660,3234,37758.0,4360000.0
2014-11-12,8950,8960,8420,8500,3629,37060.0,4360000.0
2014-11-13,8560,8560,8370,8510,90,37104.0,4360000.0
2014-11-14,8540,8540,8370,8540,803,37234.0,4360000.0
2014-11-17,8550,8550,8350,8350,2432,36406.0,4360000.0
2014-11-18,8380,8640,8380,8570,792,37365.0,4360000.0
2014-11-19,8640,8640,8640,8640,102,37670.0,4360000.0
2014-11-20,8640,8640,8470,8560,451,37322.0,4360000.0
2014-11-21,8690,8690,8500,8540,1170,37234.0,4360000.0
2014-11-24,8650,8650,8540,8540,3,37234.0,4360000.0
2014-11-25,8780,8780,8380,8610,1208,37540.0,4360000.0
2014-11-26,8790,8790,8400,8480,1627,36973.0,4360000.0
2014-11-27,8360,8480,8340,8470,71,36929.0,4360000.0
2014-11-28,8500,8770,8420,8630,3853,37627.0,4360000.0
2014-12-01,8750,8750,8430,8620,3943,37583.0,4360000.0
2014-12-02,8420,8580,8280,8280,4344,36101.0,4360000.0
2014-12-03,8480,8480,8070,8180,2467,35665.0,4360000.0
2014-12-04,8240,8260,8120,8240,4427,35926.0,4360000.0
2014-12-05,8050,8320,8050,8280,1184,36101.0,4360000.0
2014-12-08,8280,8340,8200,8290,2307,36144.0,4360000.0
2014-12-09,8280,8290,8150,8150,728,35534.0,4360000.0
2014-12-10,8130,8130,8100,8130,23,35447.0,4360000.0
2014-12-11,8130,8210,8040,8180,852,35665.0,4360000.0
2014-12-12,8180,8230,7660,7790,6834,33964.0,4360000.0
2014-12-15,7950,7950,7760,7900,73,34444.0,4360000.0
2014-12-16,7630,8010,7630,7900,5144,34444.0,4360000.0
2014-12-17,7890,7970,7880,7880,3957,34357.0,4360000.0
2014-12-18,7880,7940,7480,7590,3357,33092.0,4360000.0
2014-12-19,7590,7730,7430,7430,2119,32395.0,4360000.0
2014-12-22,7660,7880,7580,7580,4818,33049.0,4360000.0
2014-12-23,7620,7910,7360,7450,2960,32482.0,4360000.0
2014-12-24,7800,7990,7540,7550,10742,32918.0,4360000.0
2014-12-26,7460,7970,7460,7810,3702,34052.0,4360000.0
2014-12-29,7990,8290,7830,8040,3505,35054.0,4360000.0
2014-12-30,8040,8120,7880,8070,711,35185.0,4360000.0
2015-01-02,8280,8290,8070,8210,702,35796.0,4360000.0
2015-01-05,8240,8240,7900,7980,6078,34793.0,4360000.0
2015-01-06,8000,8420,8000,8120,23233,35403.0,4360000.0
2015-01-07,8600,8600,8050,8170,7510,35621.0,4360000.0
2015-01-08,8480,8480,8080,8080,1298,35229.0,4360000.0
2015-01-09,8300,8300,7910,8010,1580,34924.0,4360000.0
2015-01-12,8050,8200,8050,8090,1994,35272.0,4360000.0
2015-01-13,8130,8250,8000,8100,1328,35316.0,4360000.0
2015-01-14,8320,8320,7950,8050,2471,35098.0,4360000.0
2015-01-15,8230,8260,8000,8120,1250,35403.0,4360000.0
2015-01-16,8230,8230,8000,8080,996,35229.0,4360000.0
2015-01-19,8290,8290,7960,7960,2098,34706.0,4360000.0
2015-01-20,8070,8180,7920,8000,4772,34880.0,4360000.0
2015-01-21,8180,8180,8000,8090,21479,35272.0,4360000.0
2015-01-22,8090,8180,7930,8010,3424,34924.0,4360000.0
2015-01-23,8290,8290,7980,8040,5043,35054.0,4360000.0
2015-01-26,8000,8180,7920,8010,5367,34924.0,4360000.0
2015-01-27,8110,8260,7940,8140,3238,35490.0,4360000.0
2015-01-28,8140,8370,8010,8100,7696,35316.0,4360000.0
2015-01-29,8100,8150,7960,8090,2091,35272.0,4360000.0
2015-01-30,8470,8470,7960,8120,12953,35403.0,4360000.0
2015-02-02,8380,8380,7960,8050,4734,35098.0,4360000.0
2015-02-03,8100,8100,7950,8060,4046,35142.0,4360000.0
2015-02-04,8020,8250,8020,8180,3114,35665.0,4360000.0
2015-02-05,8310,8310,7970,8030,4374,35011.0,4360000.0
2015-02-06,8170,8200,8010,8140,3274,35490.0,4360000.0
2015-02-09,8040,8290,8030,8110,6424,35360.0,4360000.0
2015-02-10,8020,8240,8000,8060,5430,35142.0,4360000.0
2015-02-11,8400,8400,8070,8090,5280,35272.0,4360000.0
2015-02-12,8090,8250,8060,8100,4009,35316.0,4360000.0
2015-02-13,8250,8250,8080,8180,6455,35665.0,4360000.0
2015-02-16,8190,8380,8180,8330,6714,36319.0,4360000.0
2015-02-17,8850,9570,8750,8820,358023,38455.0,4360000.0
2015-02-23,9280,10100,8430,8570,357575,37365.0,4360000.0
2015-02-24,8610,8610,8270,8470,52334,36929.0,4360000.0
2015-02-25,8490,8490,8320,8400,20271,36624.0,4360000.0
2015-02-26,8400,8780,8350,8420,41923,36711.0,4360000.0
2015-02-27,8440,8710,8410,8510,28061,37104.0,4360000.0
2015-03-02,8650,8670,8400,8590,27113,37452.0,4360000.0
2015-03-03,8520,8630,8470,8600,20526,37496.0,4360000.0
2015-03-04,8760,8760,8530,8670,16037,37801.0,4360000.0
2015-03-05,8670,8670,8530,8530,19087,37191.0,4360000.0
2015-03-06,8540,8670,8440,8550,11598,37278.0,4360000.0
2015-03-09,8620,8720,8300,8650,33694,37714.0,4360000.0
2015-03-10,8780,9500,8770,9200,94950,40112.0,4360000.0
2015-03-11,9200,9600,8880,9400,46026,40984.0,4360000.0
2015-03-12,9650,9790,9250,9430,40733,41115.0,4360000.0
2015-03-13,9530,9530,9110,9340,15757,40722.0,4360000.0
2015-03-16,9350,10700,9340,10000,188248,43600.0,4360000.0
2015-03-17,10150,11400,9850,11400,131777,49704.0,4360000.0
2015-03-18,11500,12450,10900,11800,128821,51448.0,4360000.0
2015-03-19,12100,12100,11100,11400,87576,49704.0,4360000.0
2015-03-20,12400,12500,10850,10900,120525,47524.0,4360000.0
2015-03-23,11000,11200,10400,10400,53249,45344.0,4360000.0
2015-03-24,10500,10500,9990,10400,57270,45344.0,4360000.0
2015-03-25,10400,10450,10050,10350,48874,45126.0,4360000.0
2015-03-26,10250,10450,10000,10150,39885,44254.0,4360000.0
2015-03-27,10350,11300,10050,10650,56903,46434.0,4360000.0
2015-03-30,10600,12200,10600,12200,220090,53192.0,4360000.0
2015-03-31,12700,14000,12500,14000,280259,61040.0,4360000.0
2015-04-01,15000,16100,13400,14000,1268273,61040.0,4360000.0
2015-04-02,13700,14250,12900,13700,434615,59732.0,4360000.0
2015-04-03,13900,14050,13300,13350,166740,58206.0,4360000.0
2015-04-06,13350,13600,12650,12850,158655,56026.0,4360000.0
2015-04-07,13000,13300,12650,13050,96551,56898.0,4360000.0
2015-04-08,13100,15000,12900,14000,587751,61040.0,4360000.0
2015-04-09,14100,14100,13250,13850,147342,60386.0,4360000.0
2015-04-10,13850,14150,13450,13750,62924,59950.0,4360000.0
2015-04-13,14050,15800,13750,15800,307174,68888.0,4360000.0
2015-04-14,16900,18150,15750,15750,1014940,68670.0,4360000.0
2015-04-15,15800,16550,15150,15750,222919,68670.0,4360000.0
2015-04-16,16150,16350,15500,15700,167921,68452.0,4360000.0
2015-04-17,15900,16000,14850,15500,129487,67580.0,4360000.0
2015-04-20,15850,15850,14700,14750,146156,64310.0,4360000.0
2015-04-21,14950,15150,14300,14850,84057,64746.0,4360000.0
2015-04-22,15000,15150,12650,13500,371830,58860.0,4360000.0
2015-04-23,13750,13950,12750,13300,125681,57988.0,4360000.0
2015-04-24,13100,13700,12800,13400,135686,58424.0,4360000.0
2015-04-27,13400,13800,13050,13650,72696,59514.0,4360000.0
2015-04-28,13550,14650,13300,14650,144965,63874.0,4360000.0
2015-04-29,15600,16800,15550,16800,1904844,73248.0,4360000.0
2015-04-30,16300,17600,15900,17000,955889,74120.0,4360000.0
2015-05-04,17500,17850,15750,16000,372030,69760.0,4360000.0
2015-05-06,15850,17000,14500,17000,464124,74120.0,4360000.0
2015-05-07,18150,18500,16950,17450,881448,76082.0,4360000.0
2015-05-08,17150,19500,16550,18350,876944,80006.0,4360000.0
2015-05-11,15600,17050,15600,15600,1937261,68016.0,4360000.0
2015-05-12,15800,16050,13750,14100,895664,61476.0,4360000.0
2015-05-13,14300,14700,13550,13950,427739,60822.0,4360000.0
2015-05-14,13950,14500,13400,14250,420679,62130.0,4360000.0
2015-05-15,14350,14350,13750,14000,206437,61040.0,4360000.0
2015-05-18,14200,14300,12850,13150,303630,57334.0,4360000.0
2015-05-19,13200,13250,12600,13200,239335,57552.0,4360000.0
2015-05-20,13250,13800,13150,13500,224651,58860.0,4360000.0
2015-05-21,13500,13750,13150,13500,152770,58860.0,4360000.0
2015-05-22,13350,13550,13050,13050,101931,56898.0,4360000.0
2015-05-26,13050,13700,13000,13500,127495,58860.0,4360000.0
2015-05-27,14100,14650,13950,14050,405436,61258.0,4360000.0
2015-05-28,13850,14650,13600,14500,256794,63220.0,4360000.0
2015-05-29,14650,14750,14200,14700,136139,64092.0,4360000.0
2015-06-01,14650,14850,14100,14650,110278,63874.0,4360000.0
2015-06-02,14750,15650,14550,14550,268536,63438.0,4360000.0
2015-06-03,14350,15300,14350,14950,151356,65182.0,4360000.0
2015-06-04,15200,15250,14500,14600,94668,63656.0,4360000.0
2015-06-05,14450,14900,14150,14700,78924,64092.0,4360000.0
2015-06-08,14600,14850,14400,14600,67214,63656.0,4360000.0
2015-06-09,14750,15600,14500,15550,227000,67798.0,4360000.0
2015-06-10,15750,16550,15450,16000,246291,69760.0,4360000.0
2015-06-11,16100,16250,15600,16200,96178,70632.0,4360000.0
2015-06-12,15950,16350,15500,15950,94823,69542.0,4360000.0
2015-06-15,15800,16300,15400,15450,89746,67362.0,4360000.0
2015-06-16,15650,16400,15500,15750,104439,68670.0,4360000.0
2015-06-17,15850,16100,15550,15600,59718,68016.0,4360000.0
2015-06-18,15700,15800,14650,14850,114472,64746.0,4360000.0
2015-06-19,14850,15450,14600,15250,75900,66490.0,4360000.0
2015-06-22,15250,15350,14450,14700,71530,64092.0,4360000.0
2015-06-23,14600,15000,14500,14750,76831,64310.0,4360000.0
2015-06-24,14750,14950,13750,14050,201856,61258.0,4360000.0
2015-06-25,14100,14600,14100,14350,88890,62566.0,4360000.0
2015-06-26,14450,14800,14100,14450,94149,63002.0,4360000.0
2015-06-29,14300,14350,13850,13850,64175,60386.0,4360000.0
2015-06-30,13700,14300,13450,13750,69159,59950.0,4360000.0
2015-07-01,13850,14300,13750,14200,29407,61912.0,4360000.0
2015-07-02,14250,14400,13400,13700,80324,129092.0,9422739.0
2015-07-03,13700,14000,13500,13700,44035,129092.0,9422739.0
2015-07-06,13300,13550,12950,13000,67280,122496.0,9422739.0
2015-07-07,12900,16350,12800,14000,1405726,131918.0,9422739.0
2015-07-08,14150,16000,13400,15750,578496,148408.0,9422739.0
2015-07-09,15700,19150,15550,17750,1584746,167254.0,9422739.0
2015-07-10,17900,18950,17000,18500,579671,174321.0,9422739.0
2015-07-13,18450,18750,17700,18000,354805,169609.0,9422739.0
2015-07-14,18350,20650,17800,20350,786357,191753.0,9422739.0
2015-07-15,20400,22500,19750,21900,663599,206358.0,9422739.0
2015-07-16,22050,23500,20850,23000,454217,216723.0,9422739.0
2015-07-17,23300,23300,21350,22250,324295,209656.0,9422739.0
2015-07-20,22000,22950,21450,22900,260861,215781.0,9422739.0
2015-07-21,23000,23100,21000,22500,260103,212012.0,9422739.0
2015-07-22,22450,23300,21750,22750,218379,214367.0,9422739.0
2015-07-23,22450,24700,22100,24150,248517,227559.0,9422739.0
2015-07-24,24150,24950,22800,24350,229563,229444.0,9422739.0
2015-07-27,23650,24650,23000,23900,153563,225203.0,9422739.0
2015-07-28,23400,23400,20850,21800,382290,205416.0,9422739.0
2015-07-29,21900,22550,20850,21350,223281,201175.0,9422739.0
2015-07-30,21350,21550,19300,19400,193733,182801.0,9422739.0
2015-07-31,19200,21250,17550,21200,403769,199762.0,9422739.0
2015-08-03,21400,21600,20100,20850,115645,196464.0,9422739.0
2015-08-04,20250,21450,19600,21050,153291,198349.0,9422739.0
2015-08-05,21150,22450,20850,22250,164128,209656.0,9422739.0
2015-08-06,22450,22600,21650,21850,141283,205887.0,9422739.0
2015-08-07,21750,22750,21700,21800,148309,205416.0,9422739.0
2015-08-10,21800,22250,20150,20300,221844,191282.0,9422739.0
2015-08-11,20350,20850,18900,19400,168376,182801.0,9422739.0
2015-08-12,19050,19600,17400,18600,239414,175263.0,9422739.0
2015-08-13,18650,19600,18300,19300,216178,181859.0,9422739.0
2015-08-17,19250,19400,18300,18450,110925,173850.0,9422739.0
2015-08-18,17950,18550,16400,17450,431052,164427.0,9422739.0
2015-08-19,16800,19400,15250,18850,324437,177619.0,9422739.0
2015-08-20,18500,19350,18050,18300,118468,172436.0,9422739.0
2015-08-21,17000,18450,16750,17950,167417,169138.0,9422739.0
2015-08-24,17850,18600,16500,17650,202259,166311.0,9422739.0
2015-08-25,18200,18900,17250,18650,159674,175734.0,9422739.0
2015-08-26,18550,20100,18150,19950,187919,187984.0,9422739.0
2015-08-27,20550,21400,19800,20600,184831,194108.0,9422739.0
2015-08-28,20900,21650,20500,20600,79043,194108.0,9422739.0
2015-08-31,20800,21250,19750,21250,161348,200233.0,9422739.0
2015-09-01,21250,21450,20500,20850,112608,196464.0,9422739.0
2015-09-02,20450,21850,20200,21400,153257,201647.0,9422739.0
2015-09-03,21650,21750,20700,20700,120448,195051.0,9422739.0
2015-09-04,20750,20950,19750,19900,74486,187513.0,9422739.0
2015-09-07,19900,20050,19000,19600,44846,184686.0,9422739.0
2015-09-08,19350,19650,18050,18700,88671,176205.0,9422739.0
2015-09-09,19150,19250,18400,18500,108936,174321.0,9422739.0
2015-09-10,18000,19000,17700,18750,98435,176676.0,9422739.0
2015-09-11,18600,18600,18000,18400,91606,173378.0,9422739.0
2015-09-14,18500,18600,17750,17800,61491,167725.0,9422739.0
2015-09-15,17950,18250,17650,17800,42791,167725.0,9422739.0
2015-09-16,18000,18750,17800,17800,71114,167725.0,9422739.0
2015-09-17,18050,18050,17150,17600,68704,165840.0,9422739.0
2015-09-18,17800,18250,17500,18000,70140,169609.0,9422739.0
2015-09-21,17800,18200,17700,17800,43203,167725.0,9422739.0
2015-09-22,17950,18300,17550,18100,56152,170552.0,9422739.0
2015-09-23,17800,18000,17000,17100,56694,161129.0,9422739.0
2015-09-24,17400,17400,16600,16900,44093,159244.0,9422739.0
2015-09-25,17100,17100,16300,16400,31908,154533.0,9422739.0
2015-09-30,16000,16250,15700,15750,51303,148408.0,9422739.0
2015-10-01,15900,16600,15700,16500,74655,155475.0,9422739.0
2015-10-02,16450,16550,15550,16300,92214,153591.0,9422739.0
2015-10-05,16200,16200,15150,15150,170477,142754.0,9422739.0
2015-10-06,15400,15850,15150,15600,120396,146995.0,9422739.0
2015-10-07,15750,15850,15200,15600,66866,146995.0,9422739.0
2015-10-08,15650,15700,14800,15000,91426,141341.0,9422739.0
2015-10-12,15000,15050,14450,14450,61145,136159.0,9422739.0
2015-10-13,14450,14900,14250,14550,34787,137101.0,9422739.0
2015-10-14,14700,14700,13800,14300,30496,134745.0,9422739.0
2015-10-15,14350,15000,14200,14700,70916,138514.0,9422739.0
2015-10-16,14700,14700,14250,14400,43501,135687.0,9422739.0
2015-10-19,14500,14500,13850,13900,56972,130976.0,9422739.0
2015-10-20,13900,14400,13900,14050,53548,132389.0,9422739.0
2015-10-21,14100,14700,14000,14450,73155,136159.0,9422739.0
2015-10-22,14350,14450,13900,14100,37982,132861.0,9422739.0
2015-10-23,14200,14200,13300,13450,90140,126736.0,9422739.0
2015-10-26,13450,13500,12850,12950,111770,122024.0,9422739.0
2015-10-27,13150,13600,12900,13000,97039,122496.0,9422739.0
2015-10-28,13050,13350,13000,13000,52282,122496.0,9422739.0
2015-10-29,13300,13300,12800,13000,43729,122496.0,9422739.0
2015-10-30,12950,12950,12200,12350,64390,116371.0,9422739.0
2015-11-02,12450,12450,11800,12200,59981,114957.0,9422739.0
2015-11-03,12250,13700,12050,13300,193455,125322.0,9422739.0
2015-11-04,13250,13500,12850,13350,81831,125794.0,9422739.0
2015-11-05,13350,13600,13150,13300,33090,125322.0,9422739.0
2015-11-06,13050,13200,12700,12800,69183,120611.0,9422739.0
2015-11-09,12900,12900,11700,11700,71251,110246.0,9422739.0
2015-11-10,11700,12000,11400,11650,42937,109775.0,9422739.0
2015-11-11,11650,12000,11450,11950,19707,112602.0,9422739.0
2015-11-12,12100,12550,11950,12450,341250,117313.0,9422739.0
2015-11-13,12300,12650,12050,12550,42461,118255.0,9422739.0
2015-11-16,12450,12450,12000,12150,31520,114486.0,9422739.0
2015-11-17,12700,13600,12700,12900,264421,121553.0,9422739.0
2015-11-18,12950,14500,12950,14450,281620,136159.0,9422739.0
2015-11-19,14300,14400,13850,14150,105604,133332.0,9422739.0
2015-11-20,14150,15050,13950,14600,158523,137572.0,9422739.0
2015-11-23,14700,14750,13900,14500,120099,136630.0,9422739.0
2015-11-24,14500,15200,14050,15000,109095,141341.0,9422739.0
2015-11-25,14800,15300,14600,15150,102420,142754.0,9422739.0
2015-11-26,15100,15250,14600,14700,46906,138514.0,9422739.0
2015-11-27,14800,14800,13900,13950,69612,131447.0,9422739.0
2015-11-30,13950,14350,13750,13900,50854,130976.0,9422739.0
2015-12-01,14100,14100,13600,13650,41505,128620.0,9422739.0
2015-12-02,13750,14400,13650,14150,62634,133332.0,9422739.0
2015-12-03,14200,14250,13750,13800,24290,130034.0,9422739.0
2015-12-04,13600,14000,13600,13900,20983,130976.0,9422739.0
2015-12-07,13900,14150,13600,13700,29671,129092.0,9422739.0
2015-12-08,13750,13800,13000,13000,49028,122496.0,9422739.0
